Date,Inventory_Level,Atlanta_Inventory,Nashville_Inventory,NY_Inventory,LA_Inventory,Chicago_Inventory,Atlanta_Footwear,Atlanta_Apparel,Nashville_Footwear,Nashville_Apparel,NY_Footwear,NY_Apparel,LA_Footwear,LA_Apparel,Chicago_Footwear,Chicago_Apparel
5/18/2017,394249,80217.44978,79730.15802,78097.57291,76996.43545,79207.38384,56204.92594,24012.52384,55863.5063,23866.65171,54719.78996,23377.78295,53948.24466,23048.19079,55497.24898,23710.13486
5/19/2017,387257,78794.79453,78316.14488,76712.51364,75630.90484,77802.6421,55208.13243,23586.6621,54872.76787,23443.37701,53749.33532,22963.17833,52991.47337,22639.43148,54513.00612,23289.63598
5/20/2017,377634,76836.81235,76370.05672,74806.27433,73751.54257,75869.31404,53836.25831,23000.55404,53509.22726,22860.82946,52413.71103,22392.5633,51674.68129,22076.86127,53158.40528,22710.90876
5/21/2017,372009,75692.29922,75232.4961,73692.00683,72652.98569,74739.21216,53034.34706,22657.95216,52712.18726,22520.30883,51632.98916,22059.01767,50904.96754,21748.01815,52366.5909,22372.62126
5/22/2017,365280,74323.15632,73871.67024,72359.04576,71338.81872,73387.30896,52075.04736,22248.10896,51758.71488,22112.95536,50699.0376,21660.00816,49984.18464,21354.63408,51419.36976,21967.9392
5/23/2017,371074,75502.05571,75043.40824,73506.79081,72470.38113,74551.36412,52901.05159,22601.00412,52579.7015,22463.70674,51503.21583,22003.57498,50777.02401,21693.35711,52234.97376,22316.39036
5/24/2017,377732,76856.75231,76389.87556,74825.68734,73770.68187,75889.00292,53850.22938,23006.52292,53523.11347,22866.76208,52427.31294,22398.3744,51688.09142,22082.59045,53172.20044,22716.80248
5/25/2017,379754,77268.16663,76798.79068,75226.22937,74165.57645,76295.23688,54138.48975,23129.67688,53809.62278,22989.1679,52707.95643,22518.27294,51964.77785,22200.79859,53456.83132,22838.40556
5/26/2017,370875,75461.56538,75003.16388,73467.3705,72431.51663,74511.38363,52872.68175,22588.88363,52551.504,22451.65988,51475.59563,21991.77488,50749.79325,21681.72338,52206.96113,22304.4225
5/27/2017,394186,80204.63123,79717.41734,78085.09311,76984.13161,79194.7267,56195.94453,24008.6867,55854.57946,23862.83788,54711.04587,23374.04724,53939.62387,23044.50775,55488.38066,23706.34604
5/28/2017,404413,82285.5087,81785.65423,80110.98,78981.45449,81249.40259,57653.92611,24631.58259,57303.70445,24481.94978,56130.50234,23980.47766,55339.06609,23642.38839,56928.00477,24321.39782
5/29/2017,389073,79164.29424,78683.40001,77072.24872,75985.56783,78167.48921,55467.02503,23697.26921,55130.08781,23553.3122,54001.38704,23070.86168,53239.97117,22745.59665,54768.63899,23398.85022
5/30/2017,397229,80823.7874,80332.81236,78687.88707,77578.42647,79806.0867,56629.7607,24194.0267,56285.76038,24047.05197,55133.39906,23554.48801,54356.0219,23222.40457,55916.73464,23889.35206
5/31/2017,399189,81222.58664,80729.18904,79076.14739,77961.21251,80199.86442,56909.18222,24313.40442,56563.48454,24165.70449,55405.43726,23670.71013,54624.22438,23336.98813,56192.63796,24007.22646
06/01/17,392844,79931.57584,79446.02065,77819.25365,76722.04036,78925.10951,56004.62633,23926.94951,55664.42342,23781.59723,54524.78298,23294.47067,53755.98727,22966.05308,55299.47135,23625.63816
06/02/17,394970,80364.15093,79875.96801,78240.39724,77137.24603,79352.23779,56307.71314,24056.43779,55965.66912,23910.29889,54819.86115,23420.53609,54046.90486,23090.34117,55598.74199,23753.4958
06/03/17,400304,81449.45458,80954.67883,79297.01997,78178.9709,80423.87573,57068.13885,24381.31573,56721.47558,24233.20325,55560.19368,23736.82629,54776.79875,23402.17214,56349.59317,24074.28256
06/04/17,410826,83590.35539,83082.57446,81381.34399,80233.90697,82537.81918,58568.17621,25022.17918,58212.4009,24870.17356,57020.59467,24360.74932,56216.60819,24017.29879,57830.74354,24707.07564
06/05/17,413039,84040.63229,83530.11609,81819.72159,80666.10366,82982.42637,58883.66592,25156.96637,58525.97414,25004.14194,57327.74801,24491.97358,56519.43068,24146.67298,58142.26091,24840.16546
06/06/17,403562,82112.35658,81613.55395,79942.4037,78815.25504,81078.43073,57532.60584,24579.75073,57183.12115,24430.43279,56012.38779,23930.01591,55222.61696,23592.63808,56808.21205,24270.21868
06/07/17,399191,81222.99358,80729.5935,79076.54357,77961.60311,80200.26624,56909.46734,24313.52624,56563.76794,24165.82557,55405.71485,23670.82873,54624.49806,23337.10505,56192.9195,24007.34674
06/08/17,408434,83103.65755,82598.83312,80907.50793,79766.75177,82057.24964,58227.16791,24876.48964,57873.46406,24725.36906,56688.59703,24218.9109,55889.29169,23877.46007,57494.02888,24563.22076
06/09/17,433184,88139.5153,87604.09987,85810.28493,84600.40202,87029.69789,61755.57741,26383.93789,61380.44006,26223.65981,60123.77328,25686.51165,59276.03219,25324.36982,60978.01213,26051.68576
06/10/17,428679,87222.88745,86693.04021,84917.88047,83720.58002,86124.61185,61113.3356,26109.55185,60742.09958,25950.94062,59498.50181,25419.37866,58659.577,25061.00302,60343.85679,25780.75506
06/11/17,423409,86150.60582,85627.2723,83873.93563,82691.35429,85065.83196,60362.03386,25788.57196,59995.36166,25631.91063,58767.05216,25106.88347,57938.44074,24752.91355,59602.0147,25463.81726
06/12/17,413183,84069.93183,83559.23764,81848.24684,80694.22672,83011.35698,58904.19485,25165.73698,58546.37837,25012.85927,57347.73449,24500.51235,56539.13535,24155.09136,58162.53136,24848.82562
6/13/2017,405831,82574.02774,82072.42062,80391.87445,79258.38847,81534.28872,57856.07902,24717.94872,57504.62938,24567.79125,56327.31365,24064.56081,55533.10238,23725.28609,57127.61238,24406.67634
6/14/2017,392640,79890.06816,79404.76512,77778.84288,76682.19936,78884.12448,55975.54368,23914.52448,55635.51744,23769.24768,54496.4688,23282.37408,53728.07232,22954.12704,55270.75488,23613.3696
6/15/2017,407799,82974.45473,82470.41517,80781.71951,79642.7369,81929.67369,58136.64104,24837.81369,57783.4871,24686.92806,56600.46221,24181.2573,55802.39956,23840.33734,57404.64183,24525.03186
6/16/2017,400429,81474.8882,80979.95796,79321.78147,78203.38327,80448.9891,57085.9591,24388.9291,56739.18758,24240.77037,55577.54306,23744.23841,54793.9035,23409.47977,56367.18904,24081.80006
6/17/2017,401628,81718.84753,81222.43532,79559.29378,78437.54677,80689.8766,57256.89094,24461.9566,56909.08109,24313.35424,55743.95826,23815.33552,54957.97226,23479.57451,56535.96868,24153.90792
6/18/2017,418564,85164.79852,84647.45341,82914.17989,81745.13064,84092.43755,59671.32097,25493.47755,59308.84454,25338.60887,58094.59038,24819.58951,57275.46063,24469.67,58919.99859,25172.43896
6/19/2017,423683,86206.35633,85682.68414,83928.21284,82744.86622,85120.88048,60401.09585,25805.26048,60034.18637,25648.49777,58805.08199,25123.13085,57975.93435,24768.93186,59640.58486,25480.29562
6/20/2017,412524,83935.84576,83425.96609,81717.70421,80565.52468,82878.95927,58810.24649,25125.59927,58453.0007,24972.96539,57256.26858,24461.43563,56448.95911,24116.56556,58069.76591,24809.19336
6/21/2017,405480,82502.61012,82001.43684,80322.34416,79189.83852,81463.77036,57806.03976,24696.57036,57454.89408,24546.54276,56278.5966,24043.74756,55485.07224,23704.76628,57078.20316,24385.5672
6/22/2017,394772,80323.86407,79835.92588,78201.17502,77098.57683,79312.4582,56279.48586,24044.3782,55937.61331,23898.31256,54792.37974,23408.79528,54019.81094,23078.76589,55570.87012,23741.58808
6/23/2017,365590,74386.23171,73934.36247,72420.45428,71399.36141,73449.59013,52119.24158,22266.99013,51802.64064,22131.72183,50742.06405,21678.39023,50026.60442,21372.75699,51463.00753,21986.5826
6/24/2017,377558,76821.3487,76354.68701,74791.21934,73736.69984,75854.04511,53825.4236,22995.92511,53498.45837,22856.22865,52403.16261,22388.05673,51664.2816,22072.41824,53147.70699,22706.33812
6/25/2017,372545,75801.35861,75340.89299,73798.18414,72757.66596,74846.89832,53110.76029,22690.59832,52788.13632,22552.75667,51707.38328,22090.80087,50978.31271,21779.35325,52442.04202,22404.8563
6/26/2017,363321,73924.56055,73475.49579,71970.98353,70956.22798,72993.73215,51795.7684,22128.79215,51481.13242,21994.36338,50427.1382,21543.84534,49716.119,21240.10898,51143.60721,21850.12494
6/27/2017,345618,70322.54884,69895.36499,68464.16086,67498.84978,69437.07553,49271.99332,21050.55553,48972.68813,20922.67687,47970.05031,20494.11055,47293.67588,20205.1739,48651.60901,20785.46652
6/28/2017,335659,68296.20107,67881.32655,66491.36263,65553.86704,67436.24271,47852.21836,20443.98271,47561.53766,20319.78888,46587.79091,19903.57172,45930.90624,19622.9608,47249.71045,20186.53226
6/29/2017,329628,67069.07953,66661.65932,65296.66978,64376.01877,66224.5726,46992.42694,20076.6526,46706.96909,19954.69024,45750.71826,19545.95152,45105.63626,19270.38251,46400.74468,19823.82792
6/30/2017,332858,67726.2844,67314.87191,65936.50694,65006.83454,66873.50221,47452.9022,20273.38221,47164.64717,20150.22475,46199.02611,19737.48083,45547.623,19459.21154,46855.42209,20018.08012
07/01/17,321666,65449.05935,65051.48018,63719.46127,62821.04813,64624.95106,45857.34829,19591.71106,45578.78554,19472.69464,44645.63247,19073.8288,44016.13211,18804.91603,45279.95782,19344.99324
07/02/17,319054,64917.59833,64523.24758,63202.04497,62310.92715,64100.18198,45484.97635,19432.62198,45208.67558,19314.572,44283.09993,18918.94504,43658.71125,18652.21589,44912.27442,19187.90756
07/03/17,315802,64255.91714,63865.58587,62557.84978,61675.8148,63446.83241,45021.36472,19234.55241,44747.88019,19117.70567,43831.73859,18726.11119,43213.71408,18462.10072,44454.50013,18992.33228
07/04/17,310003,63076.00041,62692.8367,61409.11428,60543.2759,62281.77272,44194.64769,18881.35272,43926.18509,18766.65161,43026.86639,18382.24789,42420.19051,18123.08538,43638.1923,18643.58042
07/05/17,329696,67082.91542,66675.41117,65310.14003,64389.2991,66238.23427,47002.12115,20080.79427,46716.60442,19958.80675,45760.15632,19549.98371,45114.94125,19274.35786,46410.31683,19827.91744
07/06/17,335369,68237.19506,67822.67898,66433.91595,65497.23033,67377.97968,47810.87538,20426.31968,47520.44582,20302.23315,46547.54036,19886.37559,45891.22322,19606.00711,47208.88802,20169.09166
07/07/17,339878,69154.63678,68734.54757,67327.11278,66377.83352,68283.86935,48453.68744,20700.94935,48159.35309,20575.19449,47173.36701,20153.74577,46508.22576,19869.60776,47843.60643,20440.26292
07/08/17,339683,69114.96033,68695.11214,67288.48484,66339.75022,68244.69248,48425.88785,20689.07248,48131.72237,20563.38977,47146.30199,20142.18285,46481.54235,19858.20786,47816.15686,20428.53562
07/09/17,356825,72602.82593,72161.79023,70684.1779,69687.56568,71688.64028,50869.68565,21733.14028,50560.6752,21601.11503,49525.52588,21158.65203,48827.21935,20860.34633,50229.18478,21459.4555
07/10/17,370966,75480.08105,75021.56708,73485.39687,72449.28883,74529.66616,52885.65489,22594.42616,52564.39834,22457.16874,51488.22597,21997.1709,50762.24551,21687.04333,52219.77092,22309.89524
07/11/17,352183,71658.32283,71223.02464,69764.63484,68780.98772,70756.02998,50207.91285,21450.40998,49902.92237,21320.10227,48881.23949,20883.39535,48192.01735,20588.97036,49575.74436,21180.28562
07/12/17,356301,72496.20817,72055.82013,70580.37769,69585.229,71583.36501,50794.98316,21701.22501,50486.4265,21569.39364,49452.7973,21127.5804,48755.51624,20829.71276,50155.42287,21427.94214
7/13/2017,355626,72358.86659,71919.31286,70446.66559,69453.40217,71447.75278,50698.75381,21660.11278,50390.7817,21528.53116,49359.11067,21087.55492,48663.15059,20790.25159,50060.40514,21387.34764
7/14/2017,351367,71492.29212,71058.00251,69602.99176,68621.62373,70592.08987,50091.58225,21400.70987,49787.29843,21270.70408,48767.98277,20835.009,48080.35755,20541.26619,49460.87849,21131.21138
7/15/2017,352693,71762.09202,71326.16347,69865.66176,68880.59021,70858.49255,50280.61947,21481.47255,49975.18733,21350.97614,48952.02494,20913.63682,48261.80473,20618.78547,49647.53553,21210.95702
7/16/2017,346354,70472.30203,70044.20848,68609.95657,67642.58985,69584.94308,49376.91895,21095.38308,49076.97638,20967.2321,48072.20343,20537.75314,47394.38865,20248.20119,48755.21352,20829.72956
7/17/2017,351904,71601.55498,71166.60163,69709.36717,68726.4993,70699.97693,50168.13805,21433.41693,49863.38918,21303.21245,48842.51568,20866.85149,48153.83955,20572.65974,49536.47037,21163.50656
7/18/2017,355523,72337.90929,71898.48286,70426.26212,69433.28638,71427.05936,50684.06993,21653.83936,50376.18701,21522.29585,49344.81479,21081.44733,48649.05627,20784.2301,50045.90614,21381.15322
7/19/2017,336706,68509.23311,68093.0645,66698.76495,65758.34509,67646.59234,48001.48077,20507.75234,47709.89338,20383.17112,46733.10927,19965.65568,46074.17563,19684.16947,47397.0935,20249.49884
7/20/2017,318853,64876.70106,64482.59875,63162.22848,62271.67205,64059.79967,45456.32139,19420.37967,45180.19469,19302.40406,44255.20214,18907.02634,43631.20681,18640.46523,44883.98025,19175.81942
7/21/2017,318538,64812.60832,64418.89535,63099.8295,62210.15286,63996.51397,45411.41436,19401.19397,45135.56045,19283.33491,44211.48171,18888.34779,43588.10284,18622.05002,44839.63865,19156.87532
7/22/2017,312995,63684.77966,63297.91784,62001.80554,61127.61051,62882.88647,44621.19319,19063.58647,44350.13952,18947.77832,43442.14103,18559.66452,42829.60981,18298.0007,44059.36717,18823.5193
7/23/2017,333576,67872.37514,67460.07521,66078.73699,65147.05922,67017.75343,47555.26171,20317.11343,47266.3849,20193.69031,46298.68092,19780.05607,45645.87269,19501.18654,46956.49279,20061.26064
7/24/2017,329898,67124.01616,66716.26223,65350.15462,64428.7495,66278.81749,47030.91868,20093.09749,46745.22701,19971.03523,45788.19291,19561.96171,45142.58252,19286.16698,46438.75177,19840.06572
7/25/2017,314526,63996.29069,63607.53656,62305.08439,61426.61327,63190.47508,44839.45561,19156.83508,44567.0761,19040.46046,43654.63617,18650.44822,43039.10879,18387.50449,44274.88144,18915.59364
7/26/2017,324945,66116.23421,65714.60219,64369.00494,63461.43356,65283.72512,46324.80909,19791.42512,46043.40672,19671.19547,45100.74128,19268.26367,44464.82391,18996.60965,45741.53282,19542.1923
7/27/2017,335887,68342.592,67927.43567,66536.5276,65598.39521,67482.04951,47884.72249,20457.86951,47593.84435,20333.59132,46619.43617,19917.09144,45962.10531,19636.28991,47281.80533,20200.24418
7/28/2017,344283,70050.91773,69625.38394,68199.70804,67238.12562,69168.86468,49081.67305,20969.24468,48783.52397,20841.85997,47784.75899,20414.94905,47110.99715,20127.12846,48463.68506,20705.17962
7/29/2017,337247,68619.30984,68202.47255,66805.93272,65864.00185,67755.28303,48078.60681,20540.70303,47786.55091,20415.92164,46808.19737,19997.73536,46148.20499,19715.79687,47473.24845,20282.03458
7/30/2017,331093,67367.16162,66957.93067,65586.87456,64662.13181,66518.90135,47201.28027,20165.88135,46914.55373,20043.37694,45954.05294,19632.82162,45306.10393,19356.02787,46606.96833,19911.93302
7/31/2017,339971,69173.5594,68753.35524,67345.53533,66395.99633,68302.5537,48466.9457,20706.6137,48172.53082,20580.82443,47186.27495,20159.26039,46520.9517,19875.04463,47856.69776,20445.85594
08/01/17,357810,72803.24289,72360.98973,70879.29852,69879.93519,71886.53367,51010.10922,21793.13367,50700.24576,21660.74397,49662.23895,21217.05957,48962.00478,20917.93041,50367.84027,21518.6934
08/02/17,358119,72866.11481,72423.47973,70940.50895,69940.28258,71948.61393,51054.16088,21811.95393,50744.02982,21679.4499,49705.12661,21235.38234,49004.28772,20935.99486,50411.33727,21537.27666
08/03/17,357044,72647.38564,72206.07925,70727.56005,69730.33616,71732.63891,50900.90673,21746.47891,50591.70662,21614.37263,49555.92198,21171.63807,48857.18687,20873.14928,50260.01275,21472.62616
08/04/17,376045,76513.50011,76048.70849,74491.50614,73441.21246,75550.07282,53609.72729,22903.77282,53284.07232,22764.63617,52193.16578,22298.34037,51457.24571,21983.96675,52934.72652,22615.3463
08/05/17,375879,76479.72425,76015.13781,74458.62287,73408.79282,75516.72225,53586.062,22893.66225,53260.55078,22754.58702,52170.12581,22288.49706,51434.5306,21974.26222,52911.35919,22605.36306
08/06/17,402966,81991.08905,81493.02308,79824.34087,78698.85683,80958.69016,57447.63889,24543.45016,57098.67034,24394.35274,55929.66597,23894.6749,55141.06151,23557.79533,56724.31492,24234.37524
08/07/17,418121,85074.66175,84557.86419,82826.42513,81658.61318,84003.43575,59608.166,25466.49575,59246.07322,25311.79098,58033.1042,24793.32094,57214.8414,24443.77178,58857.63881,25145.79694
08/08/17,424365,86345.12219,85820.60705,84063.31158,82878.06014,85257.89906,60498.32313,25846.79906,60130.82304,25689.78401,58899.74018,25163.57141,58069.25787,24808.80227,59736.58796,25521.3111
08/09/17,436015,88715.53604,88176.6215,86371.08338,85153.29349,87598.46561,62159.17043,26556.36561,61781.58144,26395.04006,60516.70193,25854.38146,59663.42057,25489.87292,61376.52351,26221.9421
08/10/17,438287,89177.8176,88636.09487,86821.1484,85597.01281,88054.92631,62483.07129,26694.74631,62103.51475,26532.58012,60832.04417,25989.10424,59974.31651,25622.69631,61696.34613,26358.58018
08/11/17,439412,89406.72023,88863.607,87044.0019,85816.72419,88280.94668,62643.45354,26763.26668,62262.92275,26600.68424,60988.18854,26055.81336,60128.25926,25688.46493,61854.709,26426.23768
08/12/17,442898,90116.01316,89568.59123,87734.55062,86497.5365,88981.30849,63140.42468,26975.58849,62756.87501,26811.71623,61472.02791,26262.52271,60605.27652,25892.25998,62345.42277,26635.88572
8/13/2017,459862,93567.66128,92999.27185,91094.9833,89810.58874,92389.49483,65558.84644,28008.81483,65160.60595,27838.66589,63826.54629,27268.43701,62926.59636,26883.99238,64733.39415,27656.10068
8/14/2017,460124,93620.97016,93052.25689,91146.88341,89861.75708,92442.13247,65596.19769,28024.77247,65197.7303,27854.52659,63862.91058,27283.97283,62962.44791,26899.30916,64770.27511,27671.85736
8/15/2017,449075,91372.84118,90817.78448,88958.1649,87703.89843,90222.31103,64021.03015,27351.81103,63632.1312,27185.65328,62329.36463,26628.80028,61450.52485,26253.37358,63214.94053,27007.3705
8/16/2017,446308,90809.84245,90258.20576,88410.04434,87163.50609,89666.40136,63626.5611,27183.28136,63240.05837,27018.1474,61945.31886,26464.72548,61071.8941,26091.61199,62825.43824,26840.96312
8/17/2017,426523,86784.20829,86257.02586,84490.79412,83299.51538,85691.45636,60805.97193,25978.23636,60436.60301,25820.42285,59199.25979,25291.53433,58364.55427,24934.9611,60040.36314,25651.09322
